qiymət,yer,otaq_sayı,sahə,mərtəbə,yeni_tikili,təmirli,kupçalı,ipoteka,ünvan_tipi,mərtəbə_faktiki,mərtəbə_bina,mərtəbə_faizi,1_otaq_sahəsi
186000,Yeni Yasamal q.,3,90.0,15/16,1,1,0,1,q.,15,16,0.9375,30.0
149000,Yeni Yasamal q.,3,86.3,16/16,1,1,0,1,q.,16,16,1.0,28.766666666666666
126200,Yeni Yasamal q.,3,90.0,15/16,1,1,0,1,q.,15,16,0.9375,30.0
65000,Yeni Yasamal q.,2,63.0,16/16,1,1,0,1,q.,16,16,1.0,31.5
236000,Yeni Yasamal q.,3,117.0,15/16,1,1,0,1,q.,15,16,0.9375,39.0
107000,Əhmədli q.,2,65.0,19/19,1,1,0,1,q.,19,19,1.0,32.5
130000,İnşaatçılar m.,3,86.0,18/18,1,1,0,1,m.,18,18,1.0,28.666666666666668
158000,Nəsimi r.,2,51.0,6/17,1,1,0,1,r.,6,17,0.35294117647058826,25.5
112000,Yeni Yasamal q.,2,58.0,14/16,1,1,0,1,q.,14,16,0.875,29.0
162000,İnşaatçılar m.,3,114.0,18/18,1,1,0,1,m.,18,18,1.0,38.0
145000,20 Yanvar m.,2,53.0,19/20,1,1,0,1,m.,19,20,0.95,26.5
230000,Həzi Aslanov m.,3,93.0,5/17,1,1,0,1,m.,5,17,0.29411764705882354,31.0
325000,Elmlər Akademiyası m.,3,87.0,12/17,1,1,0,1,m.,12,17,0.7058823529411765,29.0
157500,Yeni Yasamal q.,2,89.0,15/16,1,1,0,1,q.,15,16,0.9375,44.5
53000,Masazır q.,1,58.0,3/7,1,1,0,1,q.,3,7,0.42857142857142855,58.0
250000,Səbail r.,3,140.0,3/5,1,1,0,1,r.,3,5,0.6,46.666666666666664
87000,İnşaatçılar m.,2,60.0,19/19,1,1,0,1,m.,19,19,1.0,30.0
162000,İnşaatçılar m.,3,114.0,18/18,1,1,0,1,m.,18,18,1.0,38.0
130000,İnşaatçılar m.,3,86.0,19/19,1,1,0,1,m.,19,19,1.0,28.666666666666668
126200,İnşaatçılar m.,3,90.0,15/16,1,1,0,1,m.,15,16,0.9375,30.0
200000,Bayıl q.,3,110.0,5/6,1,1,0,1,q.,5,6,0.8333333333333334,36.666666666666664
195000,Nərimanov r.,2,62.0,10/11,1,1,0,1,r.,10,11,0.9090909090909091,31.0
120000,Həzi Aslanov q.,2,65.0,12/17,1,1,0,1,q.,12,17,0.7058823529411765,32.5
180000,Qara Qarayev m.,3,75.0,4/20,1,1,0,1,m.,4,20,0.2,25.0
128000,Yeni Yasamal q.,2,86.0,16/16,1,1,0,1,q.,16,16,1.0,43.0
157000,İnşaatçılar m.,2,96.0,16/16,1,1,0,1,m.,16,16,1.0,48.0
135000,Zığ q.,3,90.0,4/11,1,1,0,1,q.,4,11,0.36363636363636365,30.0
143000,Həzi Aslanov m.,2,70.0,15/17,1,1,0,1,m.,15,17,0.8823529411764706,35.0
66000,Saray q.,2,70.0,10/10,1,1,0,1,q.,10,10,1.0,35.0
198000,Nəriman Nərimanov m.,3,142.0,8/10,1,1,0,1,m.,8,10,0.8,47.333333333333336
105000,20 Yanvar m.,2,50.0,1/20,1,1,0,1,m.,1,20,0.05,25.0
186000,İnşaatçılar m.,3,90.0,15/16,1,1,0,1,m.,15,16,0.9375,30.0
132000,Neftçilər m.,2,58.0,13/16,1,1,0,1,m.,13,16,0.8125,29.0
115000,İnşaatçılar m.,2,45.0,9/20,1,1,0,1,m.,9,20,0.45,22.5
270000,Qara Qarayev m.,3,110.0,14/19,1,1,0,1,m.,14,19,0.7368421052631579,36.666666666666664
178000,Qara Qarayev m.,3,70.0,11/16,1,1,0,1,m.,11,16,0.6875,23.333333333333332
103300,Yeni Yasamal q.,2,96.0,16/16,1,1,0,1,q.,16,16,1.0,48.0
155000,Memar Əcəmi m.,3,82.0,2/9,1,1,0,1,m.,2,9,0.2222222222222222,27.333333333333332
166000,20 Yanvar m.,2,52.0,10/17,1,1,0,1,m.,10,17,0.5882352941176471,26.0
172000,Bakmil m.,3,68.4,8/18,1,1,0,1,m.,8,18,0.4444444444444444,22.8
107000,Əhmədli m.,2,65.0,19/19,1,1,0,1,m.,19,19,1.0,32.5
200000,Yasamal r.,4,103.0,9/9,1,1,0,1,r.,9,9,1.0,25.75
116920,Yeni Yasamal q.,2,63.0,16/16,1,1,0,1,q.,16,16,1.0,31.5
100000,Yeni Yasamal q.,2,77.0,6/16,1,1,0,1,q.,6,16,0.375,38.5
91500,Yeni Yasamal q.,2,86.0,16/16,1,1,0,1,q.,16,16,1.0,43.0
141600,Yasamal q.,2,90.0,5/16,1,1,0,1,q.,5,16,0.3125,45.0
114200,Yeni Yasamal q.,3,75.0,16/16,1,1,0,1,q.,16,16,1.0,25.0
120000,20 Yanvar m.,2,45.0,11/20,1,1,0,1,m.,11,20,0.55,22.5
66000,Saray q.,2,70.0,10/10,1,1,0,1,q.,10,10,1.0,35.0
132000,Xətai r.,1,78.0,20/21,1,1,0,1,r.,20,21,0.9523809523809523,78.0
145000,20 Yanvar m.,2,53.0,19/20,1,1,0,1,m.,19,20,0.95,26.5
80700,İnşaatçılar m.,3,77.0,16/16,1,1,0,1,m.,16,16,1.0,25.666666666666668
145000,Qara Qarayev m.,2,60.0,5/16,1,1,0,1,m.,5,16,0.3125,30.0
165000,Yasamal r.,3,85.0,21/23,1,1,0,1,r.,21,23,0.9130434782608695,28.333333333333332
210000,Yeni Yasamal q.,3,129.0,15/16,1,1,0,1,q.,15,16,0.9375,43.0
145200,Yeni Yasamal q.,3,91.0,12/16,1,1,0,1,q.,12,16,0.75,30.333333333333332
38500,Abşeron r.,1,36.0,7/7,1,1,0,1,r.,7,7,1.0,36.0
91520,Yeni Yasamal q.,2,86.0,16/16,1,1,0,1,q.,16,16,1.0,43.0
330000,Elmlər Akademiyası m.,3,88.0,10/17,1,1,0,1,m.,10,17,0.5882352941176471,29.333333333333332
87600,Əhmədli m.,2,68.0,19/19,1,1,0,1,m.,19,19,1.0,34.0
63000,20 Yanvar m.,2,50.0,2/20,1,1,0,1,m.,2,20,0.1,25.0
116000,Yeni Yasamal q.,2,62.5,16/16,1,1,0,1,q.,16,16,1.0,31.25
189000,Şah İsmayıl Xətai m.,3,76.0,10/25,1,1,0,1,m.,10,25,0.4,25.333333333333332
240000,Qara Qarayev m.,3,110.0,7/17,1,1,0,1,m.,7,17,0.4117647058823529,36.666666666666664
225000,Nərimanov r.,3,136.0,4/18,1,1,0,1,r.,4,18,0.2222222222222222,45.333333333333336
80700,Yeni Yasamal q.,3,77.0,16/16,1,1,0,1,q.,16,16,1.0,25.666666666666668
145000,Həzi Aslanov m.,2,58.0,7/17,1,1,0,1,m.,7,17,0.4117647058823529,29.0
265000,Nizami m.,3,172.0,3/18,1,1,0,1,m.,3,18,0.16666666666666666,57.333333333333336
275000,Nəsimi m.,3,140.0,15/18,1,1,0,1,m.,15,18,0.8333333333333334,46.666666666666664
135000,Massiv D q.,3,87.0,15/15,1,1,0,1,q.,15,15,1.0,29.0
126000,İnşaatçılar m.,3,90.0,19/19,1,1,0,1,m.,19,19,1.0,30.0
42500,Masazır q.,2,50.0,2/3,1,1,0,1,q.,2,3,0.6666666666666666,25.0
95000,Nəsimi r.,2,54.0,16/19,1,1,0,1,r.,16,19,0.8421052631578947,27.0
91520,Yeni Yasamal q.,2,86.0,16/16,1,1,0,1,q.,16,16,1.0,43.0
144800,20 Yanvar m.,2,88.8,5/14,1,1,0,1,m.,5,14,0.35714285714285715,44.4
108884,20 Yanvar m.,2,66.8,11/14,1,1,0,1,m.,11,14,0.7857142857142857,33.4
146370,Yeni Yasamal q.,2,77.0,3/16,1,1,0,1,q.,3,16,0.1875,38.5
130000,Yeni Yasamal q.,3,100.0,15/16,1,1,0,1,q.,15,16,0.9375,33.333333333333336
130000,Ağ şəhər q.,3,79.0,20/21,1,1,0,1,q.,20,21,0.9523809523809523,26.333333333333332
90000,Yeni Yasamal q.,3,76.0,4/16,1,1,0,1,q.,4,16,0.25,25.333333333333332
124800,Yeni Yasamal q.,2,78.0,15/16,1,1,0,1,q.,15,16,0.9375,39.0
69000,Massiv D q.,2,40.0,8/18,1,1,0,1,q.,8,18,0.4444444444444444,20.0
189000,Şah İsmayıl Xətai m.,2,76.0,15/25,1,1,0,1,m.,15,25,0.6,38.0
380000,Sahil m.,3,100.0,9/14,1,1,0,1,m.,9,14,0.6428571428571429,33.333333333333336
160000,Şah İsmayıl Xətai m.,2,76.0,24/25,1,1,0,1,m.,24,25,0.96,38.0
130000,Yeni Yasamal q.,3,100.0,15/16,1,1,0,1,q.,15,16,0.9375,33.333333333333336
220000,Xalqlar Dostluğu m.,3,122.0,4/19,1,1,0,1,m.,4,19,0.21052631578947367,40.666666666666664
110000,Masazır q.,4,165.0,6/6,1,1,0,1,q.,6,6,1.0,41.25
166000,Nəsimi r.,2,55.0,17/20,1,1,0,1,r.,17,20,0.85,27.5
128000,Yeni Yasamal q.,2,86.0,16/16,1,1,0,1,q.,16,16,1.0,43.0
114800,Yeni Yasamal q.,2,72.0,14/16,1,1,0,1,q.,14,16,0.875,36.0
145000,Yeni Yasamal q.,3,91.0,12/16,1,1,0,1,q.,12,16,0.75,30.333333333333332
166000,Nəsimi r.,2,55.0,17/20,1,1,0,1,r.,17,20,0.85,27.5
140000,İnşaatçılar m.,2,76.0,9/16,1,1,0,1,m.,9,16,0.5625,38.0
89000,Yasamal r.,2,65.0,19/19,1,1,0,1,r.,19,19,1.0,32.5
102000,Yasamal q.,3,75.0,19/19,1,1,0,1,q.,19,19,1.0,25.0
119000,Yasamal q.,3,85.0,19/19,1,1,0,1,q.,19,19,1.0,28.333333333333332
113600,Yeni Yasamal q.,3,75.0,16/16,1,1,0,1,q.,16,16,1.0,25.0
95000,İnşaatçılar m.,1,57.0,10/16,1,1,0,1,m.,10,16,0.625,57.0
190000,Ağ şəhər q.,2,76.0,15/25,1,1,0,1,q.,15,25,0.6,38.0
135000,İnşaatçılar m.,2,71.0,2/22,1,1,0,0,m.,2,22,0.09090909090909091,35.5
138000,Həzi Aslanov m.,2,96.0,15/17,1,1,0,0,m.,15,17,0.8823529411764706,48.0
250000,İnşaatçılar m.,3,120.0,9/13,1,1,0,0,m.,9,13,0.6923076923076923,40.0
172000,Qara Qarayev m.,2,65.0,4/16,1,1,0,0,m.,4,16,0.25,32.5
185000,Qara Qarayev m.,2,65.0,12/16,1,1,0,0,m.,12,16,0.75,32.5
220000,Nəriman Nərimanov m.,3,109.0,8/14,1,1,0,0,m.,8,14,0.5714285714285714,36.333333333333336
160000,9-cu mikrorayon q.,3,81.0,8/17,1,1,0,0,q.,8,17,0.47058823529411764,27.0
68000,Masazır q.,2,62.0,4/9,1,1,0,0,q.,4,9,0.4444444444444444,31.0
131500,Həzi Aslanov m.,2,58.0,12/14,1,1,0,0,m.,12,14,0.8571428571428571,29.0
185000,28 May m.,2,95.0,5/16,1,1,0,0,m.,5,16,0.3125,47.5
145000,20 Yanvar m.,2,53.0,17/20,1,1,0,0,m.,17,20,0.85,26.5
245000,Şah İsmayıl Xətai m.,2,83.0,15/17,1,1,0,0,m.,15,17,0.8823529411764706,41.5
264000,Nəsimi r.,3,108.0,4/7,1,1,0,0,r.,4,7,0.5714285714285714,36.0
165000,20 Yanvar m.,2,77.0,18/20,1,1,0,0,m.,18,20,0.9,38.5
275000,Nəriman Nərimanov m.,3,90.0,16/17,1,1,0,0,m.,16,17,0.9411764705882353,30.0
58000,Masazır q.,2,40.0,3/6,1,1,0,0,q.,3,6,0.5,20.0
330000,Memar Əcəmi m.,4,185.0,13/16,1,1,0,0,m.,13,16,0.8125,46.25
285000,Nəriman Nərimanov m.,3,95.0,16/17,1,1,0,0,m.,16,17,0.9411764705882353,31.666666666666668
163000,8 Noyabr m.,2,70.0,10/18,1,1,0,0,m.,10,18,0.5555555555555556,35.0
495000,Gənclik m.,3,140.0,14/19,1,1,0,0,m.,14,19,0.7368421052631579,46.666666666666664
295000,8 Noyabr m.,3,123.0,12/17,1,1,0,0,m.,12,17,0.7058823529411765,41.0
215000,28 May m.,2,79.0,12/16,1,1,0,0,m.,12,16,0.75,39.5
63000,Masazır q.,2,53.0,5/6,1,1,0,0,q.,5,6,0.8333333333333334,26.5
285000,Nəriman Nərimanov m.,3,92.0,16/17,1,1,0,0,m.,16,17,0.9411764705882353,30.666666666666668
56000,Masazır q.,2,52.0,2/6,1,1,0,0,q.,2,6,0.3333333333333333,26.0
114000,Memar Əcəmi m.,3,80.0,14/17,1,1,0,0,m.,14,17,0.8235294117647058,26.666666666666668
50500,Masazır q.,2,52.0,2/7,1,1,0,0,q.,2,7,0.2857142857142857,26.0
85000,Masazır q.,3,76.0,2/6,1,1,0,0,q.,2,6,0.3333333333333333,25.333333333333332
42800,Masazır q.,2,36.0,2/6,1,1,0,0,q.,2,6,0.3333333333333333,18.0
159999,Nizami m.,2,64.0,7/16,1,1,0,0,m.,7,16,0.4375,32.0
320000,Nəriman Nərimanov m.,3,115.0,12/17,1,1,0,0,m.,12,17,0.7058823529411765,38.333333333333336
385000,Gənclik m.,4,135.0,4/17,1,1,0,0,m.,4,17,0.23529411764705882,33.75
147000,Qara Qarayev m.,3,70.0,7/17,1,1,0,0,m.,7,17,0.4117647058823529,23.333333333333332
48000,Masazır q.,2,35.0,2/6,1,1,0,0,q.,2,6,0.3333333333333333,17.5
264000,Nəsimi r.,3,107.0,5/8,1,1,0,0,r.,5,8,0.625,35.666666666666664
178000,Nəriman Nərimanov m.,2,70.0,9/10,1,1,0,0,m.,9,10,0.9,35.0
180000,İnşaatçılar m.,2,63.6,19/19,1,1,0,0,m.,19,19,1.0,31.8
165000,Azadlıq Prospekti m.,2,65.0,7/16,1,1,0,0,m.,7,16,0.4375,32.5
123000,İnşaatçılar m.,2,58.0,10/16,1,1,0,0,m.,10,16,0.625,29.0
387000,8 Noyabr m.,4,176.0,11/19,1,1,0,0,m.,11,19,0.5789473684210527,44.0
260000,Nərimanov r.,3,97.0,9/16,1,1,0,0,r.,9,16,0.5625,32.333333333333336
238000,Nizami r.,3,109.0,14/17,1,1,0,0,r.,14,17,0.8235294117647058,36.333333333333336
135000,Memar Əcəmi m.,2,65.0,10/14,1,1,0,0,m.,10,14,0.7142857142857143,32.5
265000,Nəriman Nərimanov m.,3,103.0,10/15,1,1,0,0,m.,10,15,0.6666666666666666,34.333333333333336
385000,Nəriman Nərimanov m.,4,135.0,5/17,1,1,0,0,m.,5,17,0.29411764705882354,33.75
57000,Masazır q.,2,51.0,1/4,1,1,0,0,q.,1,4,0.25,25.5
205000,Yasamal r.,3,130.0,3/18,1,1,0,0,r.,3,18,0.16666666666666666,43.333333333333336
60000,Azadlıq Prospekti m.,3,50.0,1/5,1,1,0,0,m.,1,5,0.2,16.666666666666668
161900,Qara Qarayev m.,2,70.0,6/18,1,1,0,0,m.,6,18,0.3333333333333333,35.0
215000,Şah İsmayıl Xətai m.,3,96.0,12/20,1,1,0,0,m.,12,20,0.6,32.0
174900,Həzi Aslanov m.,3,120.0,3/12,1,1,0,0,m.,3,12,0.25,40.0
218000,Nəriman Nərimanov m.,2,115.0,6/17,1,1,0,0,m.,6,17,0.35294117647058826,57.5
192000,İnşaatçılar m.,2,92.0,10/21,1,1,0,0,m.,10,21,0.47619047619047616,46.0
83000,Masazır q.,2,74.0,2/6,1,1,0,0,q.,2,6,0.3333333333333333,37.0
221000,İnşaatçılar m.,3,134.0,10/18,1,1,0,0,m.,10,18,0.5555555555555556,44.666666666666664
165000,Nəsimi r.,2,55.0,11/17,1,1,0,0,r.,11,17,0.6470588235294118,27.5
214000,28 May m.,3,80.0,5/17,1,1,0,0,m.,5,17,0.29411764705882354,26.666666666666668
175000,Nizami r.,2,65.0,12/17,1,1,0,0,r.,12,17,0.7058823529411765,32.5
165000,Qara Qarayev m.,2,70.0,9/16,1,1,0,0,m.,9,16,0.5625,35.0
247000,Azadlıq Prospekti m.,3,136.0,17/20,1,1,0,0,m.,17,20,0.85,45.333333333333336
165000,Nərimanov r.,2,54.0,6/17,1,1,0,0,r.,6,17,0.35294117647058826,27.0
215000,28 May m.,3,80.0,5/17,1,1,0,0,m.,5,17,0.29411764705882354,26.666666666666668
79000,Masazır q.,3,82.0,4/7,1,1,0,0,q.,4,7,0.5714285714285714,27.333333333333332
350000,Nəriman Nərimanov m.,3,115.0,16/17,1,1,0,0,m.,16,17,0.9411764705882353,38.333333333333336
330000,Nəriman Nərimanov m.,3,101.0,14/20,1,1,0,0,m.,14,20,0.7,33.666666666666664
315000,Azadlıq Prospekti m.,4,145.0,7/18,1,1,0,0,m.,7,18,0.3888888888888889,36.25
520000,Nəsimi r.,2,128.0,10/18,1,1,0,0,r.,10,18,0.5555555555555556,64.0
345000,Şah İsmayıl Xətai m.,4,131.0,3/12,1,1,0,0,m.,3,12,0.25,32.75
225000,Şah İsmayıl Xətai m.,3,98.0,10/18,1,1,0,0,m.,10,18,0.5555555555555556,32.666666666666664
159000,Nəsimi r.,2,50.0,7/16,1,1,0,0,r.,7,16,0.4375,25.0
189000,Nəriman Nərimanov m.,2,67.0,10/17,1,1,0,0,m.,10,17,0.5882352941176471,33.5
183000,Nəriman Nərimanov m.,2,70.0,7/9,1,1,0,0,m.,7,9,0.7777777777777778,35.0
117500,Əhmədli q.,2,60.0,2/12,1,1,0,0,q.,2,12,0.16666666666666666,30.0
275000,8-ci mikrorayon q.,3,105.0,12/19,1,1,0,0,q.,12,19,0.631578947368421,35.0
43000,Masazır q.,1,35.0,3/4,1,1,0,0,q.,3,4,0.75,35.0
272000,Qara Qarayev m.,3,130.0,9/18,1,1,0,0,m.,9,18,0.5,43.333333333333336
112000,İnşaatçılar m.,2,58.0,14/16,1,1,0,0,m.,14,16,0.875,29.0
116500,20 Yanvar m.,2,50.0,12/20,1,1,0,0,m.,12,20,0.6,25.0
195000,8-ci mikrorayon q.,2,72.0,8/10,1,1,0,0,q.,8,10,0.8,36.0
225000,Badamdar q.,3,95.0,5/16,1,1,0,0,q.,5,16,0.3125,31.666666666666668
459000,Nəriman Nərimanov m.,3,142.0,14/17,1,1,0,0,m.,14,17,0.8235294117647058,47.333333333333336
145000,Əhmədli m.,2,65.0,8/16,1,1,0,0,m.,8,16,0.5,32.5
132000,Əhmədli m.,2,60.0,12/13,1,1,0,0,m.,12,13,0.9230769230769231,30.0
315000,Neftçilər m.,3,116.0,8/12,1,1,0,0,m.,8,12,0.6666666666666666,38.666666666666664
170000,Elmlər Akademiyası m.,2,52.0,7/16,1,1,0,0,m.,7,16,0.4375,26.0
272000,Neftçilər m.,3,130.0,9/17,1,1,0,0,m.,9,17,0.5294117647058824,43.333333333333336
264000,Nəsimi r.,3,107.0,4/12,1,1,0,0,r.,4,12,0.3333333333333333,35.666666666666664
60000,Saray q.,2,57.0,3/10,1,1,0,0,q.,3,10,0.3,28.5
180000,Nəsimi r.,2,62.0,11/19,1,1,0,0,r.,11,19,0.5789473684210527,31.0
425000,Elmlər Akademiyası m.,4,160.0,13/15,1,1,0,0,m.,13,15,0.8666666666666667,40.0
70000,Xalqlar Dostluğu m.,2,52.0,9/15,1,1,0,0,m.,9,15,0.6,26.0
60000,Azadlıq Prospekti m.,3,50.0,1/5,1,1,0,0,m.,1,5,0.2,16.666666666666668
140000,Xətai r.,2,60.0,11/16,1,1,0,0,r.,11,16,0.6875,30.0
92000,Qaraçuxur q.,3,64.0,16/17,1,1,0,0,q.,16,17,0.9411764705882353,21.333333333333332
130000,Qara Qarayev m.,2,70.0,5/17,1,1,0,0,m.,5,17,0.29411764705882354,35.0
192000,İnşaatçılar m.,2,90.0,12/21,1,1,0,0,m.,12,21,0.5714285714285714,45.0
460000,28 May m.,3,100.0,12/23,1,1,0,0,m.,12,23,0.5217391304347826,33.333333333333336
158000,Memar Əcəmi m.,3,65.0,13/15,1,1,0,0,m.,13,15,0.8666666666666667,21.666666666666668
225000,Şah İsmayıl Xətai m.,2,79.0,5/17,1,1,0,0,m.,5,17,0.29411764705882354,39.5
495000,Nəriman Nərimanov m.,3,139.0,14/19,1,1,0,0,m.,14,19,0.7368421052631579,46.333333333333336
350000,Nəriman Nərimanov m.,3,115.0,16/18,1,1,0,0,m.,16,18,0.8888888888888888,38.333333333333336
138000,Gənclik m.,2,55.0,9/10,1,1,0,0,m.,9,10,0.9,27.5
210000,Memar Əcəmi m.,3,95.3,13/16,1,1,0,0,m.,13,16,0.8125,31.766666666666666
368000,Nəsimi r.,4,150.0,9/17,1,1,0,0,r.,9,17,0.5294117647058824,37.5
192000,20 Yanvar m.,2,90.0,11/21,1,1,0,0,m.,11,21,0.5238095238095238,45.0
350000,Nəriman Nərimanov m.,3,115.0,16/18,1,1,0,0,m.,16,18,0.8888888888888888,38.333333333333336
125000,Əhmədli m.,2,50.0,3/16,1,1,0,0,m.,3,16,0.1875,25.0
165000,İnşaatçılar m.,2,61.0,10/17,1,1,0,0,m.,10,17,0.5882352941176471,30.5
495000,Nəriman Nərimanov m.,3,139.0,14/19,1,1,0,0,m.,14,19,0.7368421052631579,46.333333333333336
138000,Həzi Aslanov m.,2,82.0,16/16,1,1,0,0,m.,16,16,1.0,41.0
172000,Şah İsmayıl Xətai m.,2,68.0,14/20,1,1,0,0,m.,14,20,0.7,34.0
154000,İnşaatçılar m.,2,65.0,12/18,1,1,0,0,m.,12,18,0.6666666666666666,32.5
145000,İnşaatçılar m.,2,65.0,8/19,1,1,0,0,m.,8,19,0.42105263157894735,32.5
195000,Nəsimi r.,2,78.0,11/17,1,1,0,0,r.,11,17,0.6470588235294118,39.0
56000,Masazır q.,2,53.0,3/7,1,1,0,0,q.,3,7,0.42857142857142855,26.5
125000,İnşaatçılar m.,2,100.0,5/16,1,1,0,0,m.,5,16,0.3125,50.0
495000,Nəriman Nərimanov m.,3,140.0,14/19,1,1,0,0,m.,14,19,0.7368421052631579,46.666666666666664
175000,Həzi Aslanov m.,3,92.0,15/17,1,1,0,0,m.,15,17,0.8823529411764706,30.666666666666668
510000,28 May m.,4,150.0,12/18,1,1,0,0,m.,12,18,0.6666666666666666,37.5
120000,Yeni Yasamal q.,2,80.0,13/16,1,1,0,0,q.,13,16,0.8125,40.0
139000,Əhmədli q.,2,60.0,16/17,1,1,0,0,q.,16,17,0.9411764705882353,30.0
470000,Ağ şəhər q.,3,143.1,6/7,1,1,0,0,q.,6,7,0.8571428571428571,47.699999999999996
259999,Gənclik m.,3,114.0,12/14,1,1,0,0,m.,12,14,0.8571428571428571,38.0
165000,Nərimanov r.,2,52.0,10/17,1,1,0,0,r.,10,17,0.5882352941176471,26.0
92000,Həzi Aslanov m.,2,53.0,11/15,1,1,0,0,m.,11,15,0.7333333333333333,26.5
116000,20 Yanvar m.,2,45.0,12/20,1,1,0,0,m.,12,20,0.6,22.5
275000,Memar Əcəmi m.,3,138.5,16/18,1,1,0,0,m.,16,18,0.8888888888888888,46.166666666666664
309500,Nizami r.,5,172.0,4/17,1,1,0,0,r.,4,17,0.23529411764705882,34.4
278500,Nərimanov r.,3,106.0,10/18,1,1,0,0,r.,10,18,0.5555555555555556,35.333333333333336
119000,Qaraçuxur q.,3,75.0,2/4,1,1,0,0,q.,2,4,0.5,25.0
137000,Əhmədli m.,2,67.0,8/17,1,1,0,0,m.,8,17,0.47058823529411764,33.5
200000,Həzi Aslanov q.,2,93.0,4/17,1,1,0,0,q.,4,17,0.23529411764705882,46.5
185000,8 Noyabr m.,2,62.0,4/18,1,1,0,0,m.,4,18,0.2222222222222222,31.0
235000,Şah İsmayıl Xətai m.,3,90.0,4/18,1,1,0,0,m.,4,18,0.2222222222222222,30.0
268000,Qara Qarayev m.,3,123.0,9/16,1,1,0,0,m.,9,16,0.5625,41.0
368000,Nəsimi r.,4,150.0,9/17,1,1,0,0,r.,9,17,0.5294117647058824,37.5
285000,Nəriman Nərimanov m.,3,106.0,5/19,1,1,0,0,m.,5,19,0.2631578947368421,35.333333333333336
125000,Əhmədli m.,3,92.5,16/17,1,1,0,0,m.,16,17,0.9411764705882353,30.833333333333332
325000,Nərimanov r.,3,118.0,4/16,1,1,0,0,r.,4,16,0.25,39.333333333333336
210000,Nəriman Nərimanov m.,2,73.0,5/17,1,1,0,0,m.,5,17,0.29411764705882354,36.5
132000,Əhmədli m.,2,65.2,6/12,1,1,0,0,m.,6,12,0.5,32.6
170000,Şah İsmayıl Xətai m.,2,58.0,9/13,1,1,0,0,m.,9,13,0.6923076923076923,29.0
320000,Gənclik m.,3,170.0,7/18,1,1,0,0,m.,7,18,0.3888888888888889,56.666666666666664
215000,Nərimanov r.,3,80.0,5/17,1,1,0,0,r.,5,17,0.29411764705882354,26.666666666666668
135000,Həzi Aslanov m.,2,58.0,11/12,1,1,0,0,m.,11,12,0.9166666666666666,29.0
131500,Badamdar q.,2,55.4,2/17,1,1,0,0,q.,2,17,0.11764705882352941,27.7
135000,Əhmədli q.,3,75.0,2/6,1,1,0,0,q.,2,6,0.3333333333333333,25.0
235000,Şah İsmayıl Xətai m.,3,90.0,4/18,1,1,0,0,m.,4,18,0.2222222222222222,30.0
118000,20 Yanvar m.,2,50.0,3/20,1,1,0,0,m.,3,20,0.15,25.0
310000,Ağ şəhər q.,2,96.0,6/8,1,1,0,0,q.,6,8,0.75,48.0
350000,Nəriman Nərimanov m.,3,115.0,16/17,1,1,0,0,m.,16,17,0.9411764705882353,38.333333333333336
142000,Badamdar q.,2,68.0,17/18,1,1,0,0,q.,17,18,0.9444444444444444,34.0
104000,İnşaatçılar m.,2,60.0,5/17,1,1,0,0,m.,5,17,0.29411764705882354,30.0
80000,Yeni Günəşli q.,2,68.0,5/15,1,1,0,0,q.,5,15,0.3333333333333333,34.0
750000,28 May m.,5,285.0,13/18,1,1,0,0,m.,13,18,0.7222222222222222,57.0
520000,Nəsimi r.,4,190.0,17/20,1,1,0,0,r.,17,20,0.85,47.5
149800,Xətai r.,2,73.2,11/20,1,1,0,0,r.,11,20,0.55,36.6
399500,Nardaran q.,2,93.0,4/4,1,1,0,0,q.,4,4,1.0,46.5
156000,20 Yanvar m.,2,46.0,15/20,1,1,0,0,m.,15,20,0.75,23.0
113000,20 Yanvar m.,2,47.0,13/20,1,1,0,0,m.,13,20,0.65,23.5
159000,28 May m.,2,60.7,12/14,1,1,0,0,m.,12,14,0.8571428571428571,30.35
185000,8 Noyabr m.,2,54.0,10/13,1,1,0,0,m.,10,13,0.7692307692307693,27.0
238000,Qara Qarayev m.,4,105.0,2/16,1,1,0,0,m.,2,16,0.125,26.25
185000,Nizami m.,2,55.0,9/15,1,1,0,0,m.,9,15,0.6,27.5
143000,Badamdar q.,2,67.0,12/18,1,1,0,0,q.,12,18,0.6666666666666666,33.5
159000,Nərimanov r.,2,57.0,12/14,1,1,0,0,r.,12,14,0.8571428571428571,28.5
165000,Nərimanov r.,2,54.0,6/17,1,1,0,0,r.,6,17,0.35294117647058826,27.0
195000,Nəsimi r.,2,77.0,11/17,1,1,0,0,r.,11,17,0.6470588235294118,38.5
189000,Gənclik m.,2,66.0,3/18,1,1,0,0,m.,3,18,0.16666666666666666,33.0
260000,Azadlıq Prospekti m.,3,125.0,9/18,1,1,0,0,m.,9,18,0.5,41.666666666666664
224000,İnşaatçılar m.,3,134.0,10/19,1,1,0,0,m.,10,19,0.5263157894736842,44.666666666666664
146000,Neftçilər m.,2,63.0,16/17,1,1,0,0,m.,16,17,0.9411764705882353,31.5
184000,Nəsimi r.,2,55.0,10/13,1,1,0,0,r.,10,13,0.7692307692307693,27.5
145000,Həzi Aslanov m.,3,70.0,8/10,1,1,0,0,m.,8,10,0.8,23.333333333333332
135000,Qara Qarayev m.,2,50.0,10/16,1,1,0,0,m.,10,16,0.625,25.0
